asn,description,total_ipv4,observed_bad_ipv4_unique,observed_bad_ipv4_weighted,abuse_ratio_unique_pct,abuse_ratio_weighted_pct,distinct_feeds,distinct_feed_families,maliciousness_score,confidence_score,category,operator_profile,operator_tags,recommended_action,spamhaus_asndrop_flag,community_bad_asn_flag,known_scanner_flag,score_density,score_volume,score_diversity,score_severity,score_persistence,score_routing,score_context_adjustment,routing_risk_score,rpki_risk_score,spamhaus_drop_ipv4_weighted,threatfox_ipport_recent_ipv4_weighted,urlhaus_recent_urls_ipv4_weighted,openphish_feed_ipv4_weighted,ripe_first_seen_utc,ripe_last_seen_utc,ripe_visibility_v4_pct,ripe_announced_prefixes_v4,ripe_announced_ipv4,ripe_observed_neighbours,ripe_rpki_total_prefixes_v4,ripe_rpki_prefixes_checked_v4,ripe_rpki_valid_prefixes_v4,ripe_rpki_invalid_asn_prefixes_v4,ripe_rpki_invalid_length_prefixes_v4,ripe_rpki_invalid_prefixes_v4,ripe_rpki_unknown_prefixes_v4,ripe_rpki_coverage_pct_v4,ripe_rpki_partial_flag,first_seen_utc,last_seen_utc,runs_seen_30d,days_observed_30d,reasons
AS200593,RU - PROSPERO-AS,768,768,774,100.000000,100.781250,4,4,100,100,hard_block,bulletproof_or_privacy_hosting,"bulletproof_or_privacy_hosting,community_edge_risk",hard_block,1,1,0,35,15,15,10,10,0,15,0,0,768,6,0,0,2015-06-30T16:00:00,2026-07-31T16:00:00,97.5609756097561,3,768,6,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS205775,US - NEONCORENETWORKS,768,768,780,100.000000,101.562500,4,4,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,768,5,0,7,2017-08-24T08:00:00,2026-07-31T16:00:00,98.47560975609755,3,768,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS401626,US - NETIFACE-TORONTO,768,768,828,100.000000,107.812500,4,4,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,768,5,55,0,2025-01-29T00:00:00,2026-07-31T16:00:00,98.17073170731707,3,768,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS208137,RO - -Reserved AS,768,768,770,100.000000,100.260417,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,768,2,0,0,2022-03-05T08:00:00,2026-07-31T16:00:00,98.17073170731707,3,768,1,3,3,2,0,0,0,1,100.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS211736,UA - FDN3,768,768,768,100.000000,100.000000,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,"bulletproof_or_privacy_hosting,community_edge_risk",hard_block,1,1,0,35,15,15,10,10,2,15,2,0,768,0,0,0,2021-03-05T00:00:00,2026-07-31T16:00:00,96.95121951219512,3,768,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS213441,GB - SLAYER-AS,1024,768,769,75.000000,75.097656,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,768,0,0,1,2025-04-18T08:00:00,2026-07-31T16:00:00,99.6951219512195,5,1280,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS48090,GB - DMZHOST,768,768,769,100.000000,100.130208,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,768,1,0,0,2008-10-17T16:00:00,2026-07-31T16:00:00,97.5609756097561,3,768,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS23865,US - NETINNOVATIONLLC-AS-AP Net Innovation LLC,1536,768,768,50.000000,50.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,768,0,0,0,2003-11-07T08:00:00,2026-07-31T16:00:00,99.39024390243902,6,1536,10,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS134176,HK - CLOUDIE-AS-AP Cloudie Limited,7168,768,768,10.714286,10.714286,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,768,0,0,0,2015-05-17T08:00:00,2026-07-31T16:00:00,99.6951219512195,27,7168,25,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS149197,IN - GIRDHARI-AS-IN Girdhari Computers,768,768,768,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,768,0,0,0,2022-01-06T08:00:00,2026-07-31T16:00:00,98.47560975609755,2,768,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS209373,US - COM4-ASN-2,512,512,791,100.000000,154.492188,4,4,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,4,15,4,0,512,10,269,0,2026-02-24T16:00:00,2026-07-31T16:00:00,97.86585365853658,2,512,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 4
AS152485,IN - HOSTER-AS-IN Hosterdaddy Private Limited,512,512,540,100.000000,105.468750,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,28,0,0,2024-03-07T16:00:00,2026-07-31T16:00:00,98.17073170731707,2,512,2,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS154206,HK - CDN1COM-AS-AP Cloudie Limited,512,512,512,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,0,0,0,2025-10-13T00:00:00,2026-07-31T16:00:00,98.47560975609755,3,512,2,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS206728,RU - MEDIALAND-AS,512,512,512,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,512,0,0,0,2016-12-10T00:00:00,2026-07-31T16:00:00,93.59756097560977,2,512,3,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS213921,GB - DA-MOTORS-AS,512,512,512,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,0,0,0,2024-11-13T16:00:00,2026-07-31T16:00:00,98.17073170731707,2,512,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS213035,NL - AS-SERVERION Serverion B.V.,9984,512,512,5.128205,5.128205,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,512,0,0,0,2020-07-03T16:00:00,2026-07-31T16:00:00,99.6951219512195,24,9984,53,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS149181,IN - BHAGWAT-AS-IN BHAGWAT SOFTWARE,1024,512,512,50.000000,50.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,0,0,0,2022-02-05T08:00:00,2026-07-31T16:00:00,99.6951219512195,3,1024,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS147287,IN - DATAPARA1-AS-IN DATAPARADISE,512,512,512,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,0,0,0,2021-11-09T16:00:00,2026-07-31T16:00:00,98.17073170731707,3,512,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS38149,ID - RATELINDONET-AS-ID PT. Bakrie Telecom,1536,512,512,33.333333,33.333333,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,"bulletproof_or_privacy_hosting,access_isp_or_telco",hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,0,0,0,2006-11-28T08:00:00,2026-07-31T16:00:00,99.6951219512195,3,1536,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS5065,US - BUNNY-COMMUNICATIONS-GLOBAL,191232,512,512,0.267738,0.267738,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,"bulletproof_or_privacy_hosting,access_isp_or_telco",hard_block,1,0,0,35,15,15,10,10,0,15,0,0,512,0,0,0,2004-03-04T00:00:00,2026-07-31T16:00:00,99.6951219512195,680,192768,26,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS206479,GB - ACERDP,512,512,512,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,0,0,0,2017-01-14T00:00:00,2026-07-31T16:00:00,99.39024390243902,2,512,2,0,0,0,0,0,0,0,0.0,0,2026-06-12T22:11:19.640597+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS149242,IN - ANANYAA-AS-IN ANANYA COMPUTERS,1024,512,512,50.000000,50.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,0,0,0,2022-02-05T08:00:00,2026-07-31T16:00:00,99.6951219512195,2,1024,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS141333,IN - ROCKETGP-AS-IN Rocket Media Group,512,512,512,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,0,0,0,2020-12-17T16:00:00,2026-07-31T16:00:00,97.86585365853658,2,512,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS214940,US - KPRONET,512,512,512,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,512,0,0,0,2024-09-14T00:00:00,2026-07-31T16:00:00,97.5609756097561,2,512,2,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS215925,GB - VPSVAULTHOST,1280,269,299,21.015625,23.359375,4,4,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,256,9,34,0,2025-01-16T16:00:00,2026-07-31T16:00:00,99.6951219512195,5,1280,4,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS210644,RU - AEZA-AS,94464,263,272,0.278413,0.287940,5,5,100,100,hard_block,bulletproof_or_privacy_hosting,"bulletproof_or_privacy_hosting,community_edge_risk",hard_block,1,1,0,35,15,15,10,10,0,15,0,0,256,6,10,0,2021-10-14T16:00:00,2026-07-31T16:00:00,99.08536585365853,317,94720,44,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS200051,ID - ASRIZKI,768,263,264,34.244792,34.375000,4,4,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,7,1,0,2014-01-24T16:00:00,2026-07-31T16:00:00,99.6951219512195,3,768,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T12:23:00.672701+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS203273,EE - NETCRAFTERSOUE,22016,260,260,1.180959,1.180959,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,256,4,0,0,2016-04-21T16:00:00,2026-07-31T16:00:00,99.6951219512195,85,22272,22,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS215117,IN - HOSTERDADDY,1792,257,259,14.341518,14.453125,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,3,0,0,2024-05-01T16:00:00,2026-07-24T16:00:00,99.69604863221885,7,1792,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS34985,US - NETINNOVATIONLLC-AS-AP Net Innovation LLC,2816,257,257,9.126420,9.126420,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,256,1,0,0,2005-05-19T16:00:00,2026-07-31T16:00:00,99.6951219512195,11,2816,4,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS62563,CA - AS-GLOBALTELEHOST,10752,256,256,2.380952,2.380952,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,"bulletproof_or_privacy_hosting,community_edge_risk",hard_block,1,1,0,35,15,15,10,10,0,15,0,0,256,0,0,0,2013-10-09T16:00:00,2026-07-31T16:00:00,99.6951219512195,38,10752,22,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS210848,SC - TK-NET,1792,256,256,14.285714,14.285714,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,"bulletproof_or_privacy_hosting,community_edge_risk",hard_block,1,1,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2021-10-05T16:00:00,2026-07-31T16:00:00,99.08536585365853,7,1792,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS202306,GB - HOSTGLOBALPLUS-AS,256,256,256,100.000000,100.000000,3,3,100,100,hard_block,bulletproof_or_privacy_hosting,"bulletproof_or_privacy_hosting,community_edge_risk",hard_block,1,1,0,35,15,15,10,10,0,15,0,0,256,0,0,0,2018-06-08T00:00:00,2026-07-31T16:00:00,97.86585365853658,1,256,3,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS207812,BG - DM_AUTO,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2019-11-21T00:00:00,2026-07-31T16:00:00,97.86585365853658,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS37707,SC - SEY-IX-PEERING,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2025-02-10T00:00:00,2026-07-31T16:00:00,98.17073170731707,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS201738,GB - MAERSKDRILLINGNETWORK,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2019-03-10T16:00:00,2026-07-31T16:00:00,98.47560975609755,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-05-01T22:15:09.479402+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS146887,IN - NOOBTECH-AS-IN NOOB TECHNOLOGIES PRIVATE LIMITED,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2021-09-22T16:00:00,2026-07-31T16:00:00,97.5609756097561,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS210707,IR - COMPANY,512,256,256,50.000000,50.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2021-10-30T00:00:00,2026-07-31T16:00:00,99.08536585365853,2,512,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS213995,RU - FROSTYHOSTING-AS,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2024-11-13T16:00:00,2026-07-31T16:00:00,98.17073170731707,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-04-03T22:06:19.081988+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS203861,GB - MITEFLUX-AS,1024,256,256,25.000000,25.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,256,0,0,0,2015-10-21T16:00:00,2026-07-31T16:00:00,99.6951219512195,4,1024,4,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS208846,UA - ATOM3-AS,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2019-05-28T16:00:00,2026-07-31T16:00:00,97.86585365853658,1,256,2,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS201626,UA - PODILLIA-AS,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2018-10-12T00:00:00,2026-07-31T16:00:00,97.5609756097561,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS266702,AR - MEGALINK S.R.L.,2304,256,256,11.111111,11.111111,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,256,0,0,0,2018-03-12T16:00:00,2026-07-31T16:00:00,99.6951219512195,9,2304,5,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS205397,US - AS-69HOST,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2022-04-27T00:00:00,2026-07-31T16:00:00,98.17073170731707,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T12:01:47.367178+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS51722,TR - TEKNOSOS,1536,256,256,16.666667,16.666667,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,256,0,0,0,2010-12-01T16:00:00,2026-07-31T16:00:00,99.6951219512195,6,1536,16,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS211720,"SC - Datashield, Inc.",1024,256,256,25.000000,25.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2021-03-29T16:00:00,2026-07-31T16:00:00,99.6951219512195,4,1024,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS215376,RU - MLCLOUD,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2024-09-10T16:00:00,2026-07-31T16:00:00,92.07317073170732,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS215460,IL - DANIEL,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2024-02-21T16:00:00,2026-07-31T16:00:00,97.5609756097561,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS216127,GB - AS-NUXTCLOUD,19968,256,256,1.282051,1.282051,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2023-10-21T08:00:00,2026-07-31T16:00:00,99.6951219512195,78,19968,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS213388,GB - IIC-AS,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2020-04-14T00:00:00,2026-07-31T16:00:00,96.95121951219512,1,256,1,0,0,0,0,0,0,0,0.0,0,2026-05-22T22:12:48.375147+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS44208,IR - FARAHOOSH,21248,256,256,1.204819,1.204819,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2008-08-09T16:00:00,2026-07-31T16:00:00,99.11504424778761,43,21248,1,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
AS211663,RU - GALEON-AS,256,256,256,100.000000,100.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,256,0,0,0,2021-03-26T16:00:00,2026-07-31T16:00:00,97.86585365853658,1,256,3,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP
AS52209,IR - LORDVPSNLNETWORKNL,512,256,256,50.000000,50.000000,2,2,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,2,15,2,0,256,0,0,0,2022-12-21T16:00:00,2026-07-31T16:00:00,99.08536585365853,2,512,2,0,0,0,0,0,0,0,0.0,0,2026-03-20T23:15:18.593160+00:00,2026-07-31T22:03:20.224308+00:00,5,5,Listed in Spamhaus ASN-DROP | RIPE routing risk score 2
